language_id,language_name,latitude,longitude,lineage
meno1253,Menorquí,41.453,1.569,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, Catalan, Català Oriental, Balear"
menr1235,Menraq-Batek,5.14274853150377,101.899265215781,"Austroasiatic, Aslian, Central-Northern Aslian, North Aslian, Maniq-Menraq-Batek"
ment1247,Mentebah-Suruk,-2.78384,111.136,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malayic Dayak"
ment1248,,,,
ment1250,Mentuh Tapuh,0.96817,110.657,"Austronesian, Malayo-Polynesian, Land Dayak, Bidayuh-Southern Land Dayak, Bidayuh, Bukar-Sadung Bidayuh"
ment1251,Menterap,-0.293181,110.670512,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Western Malayic Dayak"
ment1252,Mentasta,61.7068,215.111,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Southern Alaskan Athabaskan, Ahtena"
menu1237,Menui,-4.13587,123.1,"Austronesian, Malayo-Polynesian, Celebic, Greater Eastern Celebic, Eastern Celebic, Southeastern Celebic, Bungku-Tolaki, Eastern Bungku-Tolaki, East Coast Bungku-Tolaki, Wawonii"
meny1244,Menya (Uganda),0.88072,33.9181,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, Greater Luyia, Luyia, Saamia-Wanga-Bukusu, Saamia-Wanga, Western Luyia, Saamiaic, Nyole"
menz1238,Menzime,3.14015,14.866,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90), Makaa-Njem (A.80), Mpoic, Mpongmpong"
meph1234,Mephaa,16.98595,261.3472125,"Otomanguean, Western Otomanguean, Subtiaba-Tlapanec"
mepu1234,Mepuri,-1.150313,291.751083,"Arawakan, Japura-Colombia"
mera1243,Merap,3.7519,114.434,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, Kayan-Murik-Modang, Kayan-Murik, Murik (Malaysia)"
mera1244,Meranjat,-2.93987,103.945,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, Central Sumatran Malay, Music, Musi, Palembang-Lowland, Lowland Musi, Panesak"
merc1242,Middle-Modern English,52.2998666666667,-2.9196,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic"
merc1243,Mercian,51.06,-1.31,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Old English (ca. 450-1100), Anglian"
merd1234,Merdeka,-8.53225,123.442,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Lembata, Lamaholot Barat, Peripheral Lembata, Lebatukan"
mere1241,Méré,9.49092,23.3805,"Central Sudanic, Sara-Bongo-Bagirmi, SBB Occidental, Nuclear SBB Occidental, Fer-Gula, Gula (Central African Republic), Mereic Gula"
mere1247,Mereic Gula,9.49092,23.3805,"Central Sudanic, Sara-Bongo-Bagirmi, SBB Occidental, Nuclear SBB Occidental, Fer-Gula, Gula (Central African Republic)"
merg1238,Myeik,14.1078,98.194,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Burmish, Southern Burmish, Mranmaic, Nuclear Mranmaic, Tavoyan"
meri1242,Campidanese Meridionale,39.0566,9.03935,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Sardo-Corsican, Sardinian, Campidanese Sardinian"
meri1243,Merina,-19.5907,47.1211,"Austronesian, Malayo-Polynesian, Basap-Greater Barito, Greater Barito linkage, Southeast Barito, Malagasic, North-Central Malagasic, Central-Eastern Malagasic, Plateau Malagasy"
meri1245,Meri,10.78795,14.10475,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Margi-Mandara-Mofu, Mofuic"
merr1238,Mer (Bench),7.04682,35.7673,"Ta-Ne-Omotic, Bench"
mesa1246,Mesara,-10.5522,121.847,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Sumba-Hawu, Hawu-Dhao, Hawu"
mesa1247,Mesari,-9.09451,148.376,"Koiarian, Baraic, Ese"
mese1243,Niguessen (Mese),4.75,10.67,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Mbam-Bubi, Mbam, Nuclear Mbam, Sanaga-West Mbam (A.40), West Mbam (A.40), Mandi-Nyokon, Tunen"
mese1245,Mesekol,-4.69874,145.288,"Nuclear Trans New Guinea, Madang, Croisilles, Greater Northern Adelbert, Northern Adelbert, Kumil-Tibor, Tibor, Nuclear Tibor, Pamosu"
mesi1242,Mesise,10.1899,-4.1493,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Kaansa-Dogose, Dogose-Khisa, Dogosé"
mesi1243,Mesi,-3.34342,151.967,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, Madak linkage, Madak"
mesi1244,Mesiang,-6.7394,134.671,"Austronesian, Malayo-Polynesian, Aru, Karey-Barakai, Barakai"
mesk1241,Meskhur-Javakhuri,41.850397,43.78613,"Kartvelian, Georgian-Zan, Georgic, Georgian, Central Georgian"
mesk1243,Meskwakie,44.0,271.0,"Algic, Algonquian-Blackfoot, Algonquian, Eastern Great Lakes Algonquian, Fox, Meskwaki"
meso1253,Meso Melanesian linkage,-4.92173405949262,151.120205443712,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage"
meso1254,Meso-Cordilleran,15.8685102350532,121.179912415512,"Austronesian, Malayo-Polynesian, Northern Luzon"
mess1247,Messinese,37.5735,14.0414,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Italo-Dalmatian, Italian Romance, Sicilian"
mess1248,Messa-Dote,0.51111,128.086,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Raja Ampat-South Halmahera, South Halmahera, Gebeic, Central-Eastern South Halmahera, Gamrange, Sawai"
meta1239,Metalsa,34.916974,-3.430616,"Afro-Asiatic, Berber, Greater Zenatic, Zenatic, Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber, Riffian, Eastern Rif, Southern Rif"
mete1238,Metemma,11.05,35.93,"Gumuz, Nuclear Gumuz, Northern Gumuz, Mandura-Dibate-Metemma"
metl1237,Metla-Kinwat,19.6908,78.5936,"Dravidian, Central Dravidian, Kolami-Naiki, Southeastern Kolami"
metm1234,Metmata,36.5917,2.19899,"Afro-Asiatic, Berber, Greater Zenatic, Zenatic, Western Algerian Berber"
metn1237,Metnyo,-0.17957,130.917,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Raja Ampat-South Halmahera, Ambel"
meto1239,Metomka,-6.01385,140.815,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Awyu-Ok, Ok-Oksapmin, Ok, Lowland Ok, Division A Lowland Ok, South Muyu"
mets1238,Metsam,-0.17957,130.917,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Raja Ampat-South Halmahera, Ambel"
meud1237,Meudana,-10.0761,151.066,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Nuclear Papuan Tip linkage, North Papuan Mainland-D'Entrecasteaux linkage, Dobu-Duau linkage, Bunama-Mwatebu, Bunama"
mewa1248,Mewasi,26.0713,72.1312,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Gujaratic, Western Gujaratic, Wadiyara Koli"
mewa1251,Mewati (Haryanvi),29.0166,76.0432,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Indo-Aryan Central zone, Western Hindi, Haryanvic, Haryanvi"
mewa1252,Mewahang,27.4684,87.20135,"Sino-Tibetan, Himalayish, Mahakiranti, Kiranti, Eastern Kiranti, Upper Arun"
mewa1253,Mewaric,25.3760666666667,75.5447333333333,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Rajasthani"
mewa1254,Mewati-Gojri,30.7028042470377,73.2740917619921,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Rajasthani"
mexi1248,Mexican Spanish,40.4414,-1.11788,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic, Spanish, Latin American Spanish"
meyi1234,Western Kho-Bwa,27.29152115,92.363584825,"Sino-Tibetan, Kho-Bwa"
meym1234,Meyma'i,35.34,53.24,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Central Iranian PBS, Central Iranian PB, Northwestern Iranian, Central Iran Kermanic, Nuclear Central Iran Kermanic, Kashanic, Soic"
mezi1238,Mezimko,11.8644,18.1822,"Afro-Asiatic, Chadic, East Chadic, East Chadic B, Mukulu"
mfee1238,Mfe,6.535505,11.07711,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Nkambe, Yamba"
mfen1238,Mfengu,-31.0389,28.0769,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Nguni (S.40), Nuclear Nguni, Southern Ndebele-Lowland, Xhosa"
mfum1239,Mfumteic,6.644907,11.006092,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Nkambe"
mfuo1234,Mfuome,-2.84694,16.4765,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Kwa-Kasai North, Sakata-Tiinic, Tiinic, Tiene"
mgao1238,Mgao,-8.25605,37.624,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Northeast Coastal Bantu, Coastal NEC Bantu, Sabaki-Swahili, Swahili (G.40), Mombasa-Lamu-Inland Swahili, Swahili"
mhal1238,Mhallami,37.0,43.0,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Central Iranian PBS, Central Iranian PB, Northwestern Iranian, Laki-Kurdish, Kurdish, Northern Kurdish, Southeastern Kurmanji"
mhar1238,Mhari,-17.20849,29.75725,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Shona (S.10), Core Shona, Plateau Shona, Central Shona, Shona, Karanga (Atlantic-Congo)"
miad1237,Miadeba,-10.0277,150.956,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Nuclear Papuan Tip linkage, North Papuan Mainland-D'Entrecasteaux linkage, Dobu-Duau linkage, Sewa Bay"
miag1237,Miag-Ao,10.8131,122.297,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bisayan, West Bisayan, Kinarayan, Kinaray-a"
miah1236,Miahuatecano,16.2590450800829,263.767337160754,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec"
miah1237,Miahuateco,16.0766201601657,263.462924321508,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Miahuatecano"
miam1251,Miamu,7.88773,-5.82092,"Mande, Eastern Mande, Southeastern Mande, Nwa-Ben, Wan-Mwan, Wan"
mian1253,Mianchi Qiang,31.5392,103.384,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Qiangic, Qiang, Southern Qiang, Inward-ji Southern Qiang"
mian1255,Mianic,-4.607955,141.3615,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Awyu-Ok, Ok-Oksapmin, Ok, Mountain Ok"
mian1257,Mianmin,-4.70881,141.523,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Awyu-Ok, Ok-Oksapmin, Ok, Mountain Ok, Mianic, Mian"
mian1258,Mianning Lizu,28.333425,101.350309,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Ersuic, Lizu"
miao1234,,,,
miar1237,Miarso,42.665,46.22,"Nakh-Daghestanian, Daghestanian, Avar-Andic-Tsezic, Andic, Botlikh-Godoberi, Botlikh"
mica1242,Micari,11.5186,-2.14385,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem, Nuni, Southern Nuni"
mica1243,Mica,-1.13669,286.1669,"Huitotoan, Nuclear Witotoan, Minica-Murui, Murui Huitoto"
micm1234,Micmacic,45.7472375,294.295975,"Algic, Algonquian-Blackfoot, Algonquian, Eastern Algonquian, Maritimes-Southern New England Algonquian, Northern Eastern Algonquian"
mida1234,Mid-Atlantic American English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, North American English, Southeast American English"
midd1319,Middle Franconian,50.33245,6.2756675,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, West Middle German"
midd1322,Middle Estonian,58.55,25.82,"Uralic, Finnic, Coastal Finnic, Neva, Central Finnic, Estonian"
midd1323,Middle Great Andamanese,12.7669825,92.8334275,Great Andamanese
midd1325,Central Tatar,55.79592,49.11577,"Turkic, Common Turkic, Kipchak-Turkestan, Kipchak, Northwest Kipchak, North Kipchak, Bashkiric, Tatar"
midd1326,Middle Kheng,27.0879,90.8633,"Sino-Tibetan, Bodic, Bodish, Phobjib-Chali-Bumthangic, Chali-Bumthangic, Bumthangic, Khengkha"
midd1332,Middle Egypt,29.472,31.2053,"Afro-Asiatic, Egyptian, Coptic"
midd1342,Northern Middle Egypt Arabic,25.4132,30.5302,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic, Saidi Arabic"
midd1345,Middle-Modern Low German,52.9075658333333,10.0190033333333,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Altsächsisch"
midd1347,Middle-Modern Dutch,51.6496875,4.79096625,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, Macro-Dutch"
midd1348,Middle Bomokandian,2.42980166666667,26.0347166666667,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian"
midd1349,Middle-Modern High German,48.184933,10.8231821666667,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Upper German"
midd1350,Late Middle Indo-Aryan,26.61,78.97,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic"
midd1352,Middle-Modern Persian,30.7843148543979,52.5760345013742,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Southwestern Iranian"
midd1353,Middle Ob Khanty,62.4308,66.1218,"Uralic, Khantyic, Northern Khanty, Kazym-Berezover-Suryskarer Khanty"
midd1354,Middle-Modern Sinitic,29.7125665846742,112.670329883127,"Sino-Tibetan, Sinitic, Classical-Middle-Modern Sinitic"
midd1358,Middle Even,70.6687,130.914,"Tungusic, Northeastern Tungusic, Northern Tungusic, Ewenic, Even"
midd1359,Middle Breton,48.2452,-3.78934,"Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic, Middle-Modern Southwestern Brythonic, Bretonic, Breton"
midd1361,Mid Dumfries Scots,55.886945,-3.710133,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Scots, Southern Scots"
midd1362,Middle Greek,38.36,23.13,"Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Nuclear Modern Greek, Modern Greek"
midd1363,Middle Welsh,52.582,-4.089,"Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Old-Modern Welsh, Old-Middle Welsh"
midd1364,Middle Armenian,38.592316,41.346422,"Indo-European, Classical Indo-European, Armenic, Classical-Middle Armenian"
midd1365,Middle Amur Dagur,48.0,124.0,"Mongolic-Khitan, Mongolic, Dagur"
midd1366,Middle Aramaic,31.73632,35.43693,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic"
midd1367,Middle-Modern Aramaic,33.5503884851548,38.5931144872015,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic"
midd1368,Middle Kuskokwim Ingalik,62.0697,199.956,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Central Alaska-Yukon Athabaskan, Koyukonic, Degexit'an"
midd1369,Middle Egyptian,28.381735,30.834959,"Afro-Asiatic, Egyptian, Egyptian (Ancient)"
midd1370,Middle Babylonian,33.1,44.1,"Afro-Asiatic, Semitic, East Semitic, Akkadian, Diyala-Babylonian"
midd1371,Middle Assyrian,33.1,44.1,"Afro-Asiatic, Semitic, East Semitic, Akkadian, Assyrian"
midd1372,Middle Korean,37.93313,126.59918,"Koreanic, Korean"
midd1373,Middle Lozva,61.1432,62.4023,"Uralic, Mansic, North-Central Mansi, Central Mansi, West Mansi"
midd1374,Middle Konda,61.1432,62.4023,"Uralic, Mansic, North-Central Mansi, Central Mansi, East Mansi"
midd1375,Middle-Modern Indo-Aryan,20.5102235161094,77.1408603755182,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan"
midd1376,Middle Khmer,12.0515,105.015,"Austroasiatic, Khmeric, Central Khmer"
midd1377,Middle Vychegda,64.0527,54.946,"Uralic, Permian, Komi, Komi-Zyrian, Central Zyryan"
midd1378,Middle Sysola,64.0527,54.946,"Uralic, Permian, Komi, Komi-Zyrian, Central Zyryan"
midd1379,Middle-Modern Southwestern Brythonic,48.8419457050001,-3.51528886599994,"Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic"
midd1380,Middle Cornish,50.5233,-4.18619,"Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic, Middle-Modern Southwestern Brythonic, Cornish"
mide1238,Mideastern Yiddish,51.75,19.42,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Schlesisch-Wilmesau, Eastern Yiddish, Nuclear Eastern Yiddish"
midi1237,Midiki,-8.74034,126.059,"Austronesian, Malayo-Polynesian, Timor-Babar, Eastern Timor, Kawaimina, Kairui-Midiki"
midi1241,Midin,37.2275,42.1451,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Central Eastern Aramaic, Turoyo-Mlahso, Turoyo"
midl1241,Midland Mixe,17.035335,264.22421,"Mixe-Zoque, Mixe, Oaxaca Mixe, Lowland-Midland-South Highland Mixe, Lowland-Midland Mixe"
midl1242,Midlands Zimbabwe Sign,-17.9128,31.0216,"Sign Language, L1 Sign Language, Zimbabwe Sign Language"
midl1243,Midland American English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, North American English, Southeast American English"
midl1244,Midlaliri,-28.705,135.449,"Pama-Nyungan, Karnic, Palku, Arabana-Wangganguru, Arabana"
midl1245,Midlands Indo-Aryan,25.6007016947508,75.9052179543811,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan"
midm1238,Mid Mortlock,5.50735,153.710778,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Micronesian, Central Micronesian, Western Micronesian, Chuukic-Ponapeic, Trukic, Nuclear Trukic, Central Trukic, Eastern Trukic, Mortlockese-Trukese, Mortlockese"
midn1239,Midnapore Oriya,21.0,85.0,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Eastern zone, Oriya-Gauda-Kamrupa, Macro-Oriya, Odia"
midn1241,Mid-North Lower East Franconian,50.005,8.621,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Upper German, Middle-Modern High German, Modern High German, Upper Franconian, Greater East Franconian, Ostfränkisch, Lower East Franconian"
midn1242,Mid Northern Scots,55.886945,-3.710133,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Scots, Northern Scots"
mids1242,,,,
mids1244,Mid-South Welsh English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, South-Central English, Southern English, Southwestern English"
mids1245,Mid Scots,55.886945,-3.710133,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Scots"
mids1246,Mid-Southern New Caledonian,-21.6346054894297,165.759377915394,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Southern New Caledonian"
midu1234,Midu,29.4473,95.6472,"Sino-Tibetan, Digarish, Idu"
midw1242,Midwestern Yiddish,51.6889,12.2601,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Upper German, Middle-Modern High German, Modern High German, Upper Franconian, Greater East Franconian, Western Yiddish"
midw1243,Mid-Wahgi,-6.11629,144.665,"Nuclear Trans New Guinea, Chimbu-Wahgi, Wahgic, Wahgi"
midy1238,Midyat,37.2275,42.1451,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Central Eastern Aramaic, Turoyo-Mlahso, Turoyo"
miee1237,Mie,35.0,135.0,"Japonic, Japanesic, Japan-Taiwan Japanese, Japanese, Western Japanese, Kinki"
mien1242,Mienic,24.0011444444445,109.953311111111,Hmong-Mien
mien1243,Mien-Mun,22.8202333333333,106.554333333333,"Hmong-Mien, Mienic"
mien1244,Mienge,5.23655,9.52275,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Lundu-Balong (A.10), Greater Manenguba, Bafaw-Balong-Manenguba, Manenguba, Bassossi"
